,name,orig-name,params,succeeded,class,path,ts_amchi
473,CYC3H4CHCH3 + H = C4H612 + CH3,CYC3H4CHCH3 + H = C4H612 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
479,CH2(S) + C3H6 = IC4H8,CH2(S) + C3H6 = IC4H8,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
480,C5H81-3 + H = CYC5H9,C5H81-3 + H = CYC5H9,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
482,CYHEXDN13 = C6H6 + H2,CYHEXDN13 = C6H6 + H2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
483,CH2(S) + C2H4 = CC3H6,CH2(S) + C2H4 = CC3H6,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
485,C4H6 + H = C3H4-A + CH3,C4H6 + H = C3H4-A + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
488,FULVENE = C6H5 + H,FULVENE = C6H5 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
489,CH2(S) + C2H4 = C3H5-A + H,CH2(S) + C2H4 = C3H5-A + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
490,C6H5C2H3 = C6H6 + C2H2,C6H5C2H3 = C6H6 + C2H2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
497,CYC3H5CHCH2 + H = CVCCJCVC + H2,CYC3H5CHCH2 + H = CVCCJCVC + H2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
499,CYC5H9 = C2H3 + C3H6,CYC5H9 = C2H3 + C3H6,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
505,MCP = C4H4,MCP = C4H4,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
508,CC5H10 + H = C3H6 + C2H5,CC5H10 + H = C3H6 + C2H5,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
514,C3H5-A + C2H2 = C5H6 + H,C3H5-A + C2H2 = C5H6 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
516,CYC3H5CHCH2 + H = C2H4 + C3H5-S,CYC3H5CHCH2 + H = C2H4 + C3H5-S,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
520,IC4H7-I1 + H = IC4H7 + H,IC4H7-I1 + H = IC4H7 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
522,CH + H2(+M) = CH3(+M),CH + H2(+M) = CH3(+M),'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
523,C10H10 + H = C4H5-N + C6H6,C10H10 + H = C4H5-N + C6H6,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
524,C2H4 + IC3H7 = BC5H10 + H,C2H4 + IC3H7 = BC5H10 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
526,CH3 + CH3 = H + C2H5,CH3 + CH3 = H + C2H5,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
527,TC4H9 = C3H6 + CH3,TC4H9 = C3H6 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
531,XC6D2 + H = C3H6 + IC3H7,XC6D2 + H = C3H6 + IC3H7,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
540,C5H5 + C5H6 = C6H6 + C4H5-N,C5H5 + C5H6 = C6H6 + C4H5-N,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
549,CYC3H3-3C2H5 + H = C2H4 + C3H5-A,CYC3H3-3C2H5 + H = C2H4 + C3H5-A,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
550,C3H6 = CC3H6,C3H6 = CC3H6,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
552,C5H82-3 + H = C4H612 + CH3,C5H82-3 + H = C4H612 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
557,C5H91-4 = C4H6 + CH3,C5H91-4 = C4H6 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
565,MCP = BUTA123TRIENE,MCP = BUTA123TRIENE,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
566,CC5H10 + H = IC4H8 + CH3,CC5H10 + H = IC4H8 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
573,C5H10-1 + H = C5H10-2 + H,C5H10-1 + H = C5H10-2 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
577,C5H11-2 = C2H4 + NC3H7,C5H11-2 = C2H4 + NC3H7,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
582,IC5D1T3-4J + C2H2 = C6H5CH2,IC5D1T3-4J + C2H2 = C6H5CH2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
590,C4H6 + H = C4H6-1 + H,C4H6 + H = C4H6-1 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
591,C6H5 + C2H2 = C6H5C2H + H,C6H5 + C2H2 = C6H5C2H + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
592,C5H81-3 + H = C5H91-1,C5H81-3 + H = C5H91-1,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
594,C2H2 + C2H(+M) = C4H3-I(+M),C2H2 + C2H(+M) = C4H3-I(+M),'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
601,CC5H11 = AC5H10 + H,CC5H11 = AC5H10 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
602,C6H12-1 + H = C6H12-2 + H,C6H12-1 + H = C6H12-2 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
607,C3H3 + C3H4-A = FULVENE + H,C3H3 + C3H4-A = FULVENE + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
610,C2H2 + C2H = C4H2 + H,C2H2 + C2H = C4H2 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
614,C5H91-4 = C3H5-A + C2H4,C5H91-4 = C3H5-A + C2H4,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
621,CH2(S) + C3H6 = IC4H7 + H,CH2(S) + C3H6 = IC4H7 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
622,C2H2 + CH3 = C3H5-T,C2H2 + CH3 = C3H5-T,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
624,C5H5 + C5H5 = C10H10,C5H5 + C5H5 = C10H10,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
642,B13DE2M + H = IC3H7 + C2H2,B13DE2M + H = IC3H7 + C2H2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
648,C5H6(+M) = C3H4-A + C2H2(+M),C5H6(+M) = C3H4-A + C2H2(+M),'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
649,C6H5 => H + C4H2 + C2H2,C6H5 => H + C4H2 + C2H2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
653,C6H12-1 + H = C2H4 + PC4H9,C6H12-1 + H = C2H4 + PC4H9,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
656,CC5H10 + H = AC5H11,CC5H10 + H = AC5H11,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
657,C5H5CH2-2 = CYC6H7,C5H5CH2-2 = CYC6H7,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
659,C4H5-N + C2H3 = C6H6 + H2,C4H5-N + C2H3 = C6H6 + H2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
664,C3H4-P + H = C3H5-A,C3H4-P + H = C3H5-A,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
666,C5H91-1 = CYC5H9,C5H91-1 = CYC5H9,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
671,CH2CYC3H3CH3 + H = C2H4 + C3H5-S,CH2CYC3H3CH3 + H = C2H4 + C3H5-S,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
674,C4H4 + C2H = L-C6H4 + H,C4H4 + C2H = L-C6H4 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
677,C7H6 + H = C6H5CH2,C7H6 + H = C6H5CH2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
681,CYC5H9 = C5H8D14 + H,CYC5H9 = C5H8D14 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
689,C3H3 + H = CC3H4,C3H3 + H = CC3H4,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
690,IC5D1T3-1J + C2H2 = C6H5CH2,IC5D1T3-1J + C2H2 = C6H5CH2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
692,CC5H10 + H = C4H8-2 + CH3,CC5H10 + H = C4H8-2 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
695,C3H5-A + C2H2 = CVCCJCVC,C3H5-A + C2H2 = CVCCJCVC,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
696,C5H8D14 + H = B13DE2M + H,C5H8D14 + H = B13DE2M + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
699,C4H6 + H = C2H5 + C2H2,C4H6 + H = C2H5 + C2H2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
701,C5H5 + CH3 = C5H5CH2 + H,C5H5 + CH3 = C5H5CH2 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
705,CYC5H9 = C3H5-A + C2H4,CYC5H9 = C3H5-A + C2H4,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
706,C5H10-2 + H = C2H4 + NC3H7,C5H10-2 + H = C2H4 + NC3H7,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
708,B13DE2M + H = B12DE3M + H,B13DE2M + H = B12DE3M + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
711,CYC3H5CHCH2 + H = C4H612 + CH3,CYC3H5CHCH2 + H = C4H612 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
713,CYC3H5CHCH2 = C5H8D14,CYC3H5CHCH2 = C5H8D14,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
714,C2H4(+M) = H2 + H2CC(+M),C2H4(+M) = H2 + H2CC(+M),'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
716,C5H81-2 + H = C2H3 + C3H6,C5H81-2 + H = C2H3 + C3H6,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
719,C4H6 + H = C4H6-2 + H,C4H6 + H = C4H6-2 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
720,IC4H8 + CH3 = C4H8-1 + CH3,IC4H8 + CH3 = C4H8-1 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
722,C3H6 + C2H5 = AC5H10 + H,C3H6 + C2H5 = AC5H10 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
726,CHCCH2CH2CHCH2 => FULVENE + H + H,CHCCH2CH2CHCH2 => FULVENE + H + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
733,C5H8-1 + H = C5H81-2 + H,C5H8-1 + H = C5H81-2 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
734,C4H8-2 + CH3 = BC5H10 + H,C4H8-2 + CH3 = BC5H10 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
737,CYHEXDN14 = C6H6 + H2,CYHEXDN14 = C6H6 + H2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
743,C5H81-3 + H = C2H4 + C3H5-S,C5H81-3 + H = C2H4 + C3H5-S,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
748,C3H6 + H = C2H4 + CH3,C3H6 + H = C2H4 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
749,C6H101-5 + H => C3H4-A + C3H5-A + H2,C6H101-5 + H => C3H4-A + C3H5-A + H2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
755,C5H5 + C2H2 = C6H5CH2,C5H5 + C2H2 = C6H5CH2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
