,stereo-name,orig-name,ext-stereo-smiles,stereo-smiles,chi,orig-inchi,charge,mult
3422,C6H9D14-6OOH-Z,C6H9D14-6OOH,C=CC/C=C\COO,C=CC/C=C\COO,"InChI=1S/C6H10O2/c1-2-3-4-5-6-8-7/h2,4-5,7H,1,3,6H2/b5-4-","InChI=1S/C6H10O2/c1-2-3-4-5-6-8-7/h2,4-5,7H,1,3,6H2",0,1
3423,C6H9D14-6OOH-E,C6H9D14-6OOH,C=CC/C=C/COO,C=CC/C=C/COO,"InChI=1S/C6H10O2/c1-2-3-4-5-6-8-7/h2,4-5,7H,1,3,6H2/b5-4+","InChI=1S/C6H10O2/c1-2-3-4-5-6-8-7/h2,4-5,7H,1,3,6H2",0,1
3424,C7H11D13-5OOH-ZA1,C7H11D13-5OOH,C=C/C=C\[C@@H](CC)OO,C=C/C=C\[C@@H](CC)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3,5-8H,1,4H2,2H3/b6-5-/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3,5-8H,1,4H2,2H3",0,1
3425,C7H11D13-5OOH-EA1,C7H11D13-5OOH,C=C/C=C/[C@@H](CC)OO,C=C/C=C/[C@@H](CC)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3,5-8H,1,4H2,2H3/b6-5+/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3,5-8H,1,4H2,2H3",0,1
3426,C7H11D13-5OOH-ZA0,C7H11D13-5OOH,C=C/C=C\[C@H](CC)OO,C=C/C=C\[C@H](CC)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3,5-8H,1,4H2,2H3/b6-5-/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3,5-8H,1,4H2,2H3",0,1
3427,C7H11D13-5OOH-EA0,C7H11D13-5OOH,C=C/C=C/[C@H](CC)OO,C=C/C=C/[C@H](CC)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3,5-8H,1,4H2,2H3/b6-5+/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3,5-8H,1,4H2,2H3",0,1
3428,C7H11D13-6OOH-ZA0,C7H11D13-6OOH,C=C/C=C\C[C@H](C)OO,C=C/C=C\C[C@H](C)OO,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3-5,7-8H,1,6H2,2H3/b5-4-/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3-5,7-8H,1,6H2,2H3",0,1
3429,C7H11D13-6OOH-EA0,C7H11D13-6OOH,C=C/C=C/C[C@H](C)OO,C=C/C=C/C[C@H](C)OO,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3-5,7-8H,1,6H2,2H3/b5-4+/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3-5,7-8H,1,6H2,2H3",0,1
3430,C7H11D13-6OOH-ZA1,C7H11D13-6OOH,C=C/C=C\C[C@@H](C)OO,C=C/C=C\C[C@@H](C)OO,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3-5,7-8H,1,6H2,2H3/b5-4-/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3-5,7-8H,1,6H2,2H3",0,1
3431,C7H11D13-6OOH-EA1,C7H11D13-6OOH,C=C/C=C/C[C@@H](C)OO,C=C/C=C/C[C@@H](C)OO,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3-5,7-8H,1,6H2,2H3/b5-4+/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3-5,7-8H,1,6H2,2H3",0,1
3432,C7H11D13-7OOH-Z,C7H11D13-7OOH,C=C/C=C\CCCOO,C=C/C=C\CCCOO,"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2-4,8H,1,5-7H2/b4-3-","InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2-4,8H,1,5-7H2",0,1
3433,C7H11D13-7OOH-E,C7H11D13-7OOH,C=C/C=C/CCCOO,C=C/C=C/CCCOO,"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2-4,8H,1,5-7H2/b4-3+","InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2-4,8H,1,5-7H2",0,1
3434,C7H11D14-3OOH-ZA0,C7H11D14-3OOH,CC/C=C\[C@H](C=C)OO,C=C[C@@H](/C=C\CC)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h4-8H,2-3H2,1H3/b6-5-/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h4-8H,2-3H2,1H3",0,1
3435,C7H11D14-3OOH-EA0,C7H11D14-3OOH,CC/C=C/[C@H](C=C)OO,C=C[C@@H](/C=C/CC)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h4-8H,2-3H2,1H3/b6-5+/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h4-8H,2-3H2,1H3",0,1
3436,C7H11D14-3OOH-ZA1,C7H11D14-3OOH,CC/C=C\[C@@H](C=C)OO,C=C[C@H](/C=C\CC)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h4-8H,2-3H2,1H3/b6-5-/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h4-8H,2-3H2,1H3",0,1
3437,C7H11D14-3OOH-EA1,C7H11D14-3OOH,CC/C=C/[C@@H](C=C)OO,C=C[C@H](/C=C/CC)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h4-8H,2-3H2,1H3/b6-5+/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h4-8H,2-3H2,1H3",0,1
3438,C7H11D14-6OOH-ZA0,C7H11D14-6OOH,C=CC/C=C\[C@H](C)OO,C=CC/C=C\[C@H](C)OO,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3,5-8H,1,4H2,2H3/b6-5-/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3,5-8H,1,4H2,2H3",0,1
3439,C7H11D14-6OOH-EA0,C7H11D14-6OOH,C=CC/C=C/[C@H](C)OO,C=CC/C=C/[C@H](C)OO,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3,5-8H,1,4H2,2H3/b6-5+/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3,5-8H,1,4H2,2H3",0,1
3440,C7H11D14-6OOH-ZA1,C7H11D14-6OOH,C=CC/C=C\[C@@H](C)OO,C=CC/C=C\[C@@H](C)OO,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3,5-8H,1,4H2,2H3/b6-5-/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3,5-8H,1,4H2,2H3",0,1
3441,C7H11D14-6OOH-EA1,C7H11D14-6OOH,C=CC/C=C/[C@@H](C)OO,C=CC/C=C/[C@@H](C)OO,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3,5-8H,1,4H2,2H3/b6-5+/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3,5-8H,1,4H2,2H3",0,1
3442,C7H11D14-7OOH-Z,C7H11D14-7OOH,C=CC/C=C\CCOO,C=CC/C=C\CCOO,"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2,4-5,8H,1,3,6-7H2/b5-4-","InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2,4-5,8H,1,3,6-7H2",0,1
3443,C7H11D14-7OOH-E,C7H11D14-7OOH,C=CC/C=C/CCOO,C=CC/C=C/CCOO,"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2,4-5,8H,1,3,6-7H2/b5-4+","InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2,4-5,8H,1,3,6-7H2",0,1
3444,C7H11D15-3OOH-ZA0,C7H11D15-3OOH,C/C=C\C[C@H](C=C)OO,C=C[C@@H](C/C=C\C)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-5,7-8H,2,6H2,1H3/b5-3-/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-5,7-8H,2,6H2,1H3",0,1
3445,C7H11D15-3OOH-EA0,C7H11D15-3OOH,C/C=C/C[C@H](C=C)OO,C=C[C@@H](C/C=C/C)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-5,7-8H,2,6H2,1H3/b5-3+/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-5,7-8H,2,6H2,1H3",0,1
3446,C7H11D15-3OOH-ZA1,C7H11D15-3OOH,C/C=C\C[C@@H](C=C)OO,C=C[C@H](C/C=C\C)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-5,7-8H,2,6H2,1H3/b5-3-/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-5,7-8H,2,6H2,1H3",0,1
3447,C7H11D15-3OOH-EA1,C7H11D15-3OOH,C/C=C/C[C@@H](C=C)OO,C=C[C@H](C/C=C/C)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-5,7-8H,2,6H2,1H3/b5-3+/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-5,7-8H,2,6H2,1H3",0,1
3448,C7H11D15-4OOH-ZA1,C7H11D15-4OOH,C=CC[C@H](/C=C\C)OO,C=CC[C@H](/C=C\C)OO,"InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,6-8H,1,5H2,2H3/b6-4-/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,6-8H,1,5H2,2H3",0,1
3449,C7H11D15-4OOH-EA1,C7H11D15-4OOH,C=CC[C@H](/C=C/C)OO,C=CC[C@H](/C=C/C)OO,"InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,6-8H,1,5H2,2H3/b6-4+/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,6-8H,1,5H2,2H3",0,1
3450,C7H11D15-4OOH-ZA0,C7H11D15-4OOH,C=CC[C@@H](/C=C\C)OO,C=CC[C@@H](/C=C\C)OO,"InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,6-8H,1,5H2,2H3/b6-4-/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,6-8H,1,5H2,2H3",0,1
3451,C7H11D15-4OOH-EA0,C7H11D15-4OOH,C=CC[C@@H](/C=C/C)OO,C=CC[C@@H](/C=C/C)OO,"InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,6-8H,1,5H2,2H3/b6-4+/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,6-8H,1,5H2,2H3",0,1
3452,C7H11D15-7OOH-Z,C7H11D15-7OOH,C=CCC/C=C\COO,C=CCC/C=C\COO,"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2,5-6,8H,1,3-4,7H2/b6-5-","InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2,5-6,8H,1,3-4,7H2",0,1
3453,C7H11D15-7OOH-E,C7H11D15-7OOH,C=CCC/C=C/COO,C=CCC/C=C/COO,"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2,5-6,8H,1,3-4,7H2/b6-5+","InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2,5-6,8H,1,3-4,7H2",0,1
3454,C7H11D16-3OOH-A0,C7H11D16-3OOH,C=CCC[C@H](C=C)OO,C=CCC[C@H](C=C)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-4,7-8H,1-2,5-6H2/t7-/m0/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-4,7-8H,1-2,5-6H2",0,1
3455,C7H11D16-3OOH-A1,C7H11D16-3OOH,C=CCC[C@@H](C=C)OO,C=CCC[C@@H](C=C)OO,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-4,7-8H,1-2,5-6H2/t7-/m1/s1","InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-4,7-8H,1-2,5-6H2",0,1
3456,C7H11D16-4OOH,C7H11D16-4OOH,C=CCC(CC=C)OO,C=CCC(CC=C)OO,"InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,7-8H,1-2,5-6H2","InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,7-8H,1-2,5-6H2",0,1
3457,C7H121-3-Z,C7H121-3,C=C/C=C\CCC,C=C/C=C\CCC,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3,5,7H,1,4,6H2,2H3/b7-5-","InChI=1S/C7H12/c1-3-5-7-6-4-2/h3,5,7H,1,4,6H2,2H3",0,1
3458,C7H121-3-E,C7H121-3,C=C/C=C/CCC,C=C/C=C/CCC,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3,5,7H,1,4,6H2,2H3/b7-5+","InChI=1S/C7H12/c1-3-5-7-6-4-2/h3,5,7H,1,4,6H2,2H3",0,1
3459,"C7H121-3,4OOH-AA0","C7H121-3,4OOH",CCC[C@@H]([C@H](C=C)OO)OO,C=C[C@@H]([C@H](CCC)OO)OO,"InChI=1S/C7H14O4/c1-3-5-7(11-9)6(4-2)10-8/h4,6-9H,2-3,5H2,1H3/t6-,7-/m0/s1","InChI=1S/C7H14O4/c1-3-5-7(11-9)6(4-2)10-8/h4,6-9H,2-3,5H2,1H3",0,1
3460,"C7H121-3,4OOH-AB0","C7H121-3,4OOH",CCC[C@H]([C@H](C=C)OO)OO,C=C[C@@H]([C@@H](CCC)OO)OO,"InChI=1S/C7H14O4/c1-3-5-7(11-9)6(4-2)10-8/h4,6-9H,2-3,5H2,1H3/t6-,7+/m0/s1","InChI=1S/C7H14O4/c1-3-5-7(11-9)6(4-2)10-8/h4,6-9H,2-3,5H2,1H3",0,1
3461,"C7H121-3,4OOH-AB1","C7H121-3,4OOH",CCC[C@@H]([C@@H](C=C)OO)OO,C=C[C@H]([C@H](CCC)OO)OO,"InChI=1S/C7H14O4/c1-3-5-7(11-9)6(4-2)10-8/h4,6-9H,2-3,5H2,1H3/t6-,7+/m1/s1","InChI=1S/C7H14O4/c1-3-5-7(11-9)6(4-2)10-8/h4,6-9H,2-3,5H2,1H3",0,1
3462,"C7H121-3,4OOH-AA1","C7H121-3,4OOH",CCC[C@H]([C@@H](C=C)OO)OO,C=C[C@H]([C@@H](CCC)OO)OO,"InChI=1S/C7H14O4/c1-3-5-7(11-9)6(4-2)10-8/h4,6-9H,2-3,5H2,1H3/t6-,7-/m1/s1","InChI=1S/C7H14O4/c1-3-5-7(11-9)6(4-2)10-8/h4,6-9H,2-3,5H2,1H3",0,1
3463,"C7H121-3,5OOH-AA0","C7H121-3,5OOH",C=C[C@@H](C[C@H](CC)OO)OO,C=C[C@@H](C[C@H](CC)OO)OO,"InChI=1S/C7H14O4/c1-3-6(10-8)5-7(4-2)11-9/h3,6-9H,1,4-5H2,2H3/t6-,7-/m0/s1","InChI=1S/C7H14O4/c1-3-6(10-8)5-7(4-2)11-9/h3,6-9H,1,4-5H2,2H3",0,1
3464,"C7H121-3,5OOH-AB0","C7H121-3,5OOH",C=C[C@@H](C[C@@H](CC)OO)OO,C=C[C@@H](C[C@@H](CC)OO)OO,"InChI=1S/C7H14O4/c1-3-6(10-8)5-7(4-2)11-9/h3,6-9H,1,4-5H2,2H3/t6-,7+/m0/s1","InChI=1S/C7H14O4/c1-3-6(10-8)5-7(4-2)11-9/h3,6-9H,1,4-5H2,2H3",0,1
3465,"C7H121-3,5OOH-AB1","C7H121-3,5OOH",C=C[C@H](C[C@H](CC)OO)OO,C=C[C@H](C[C@H](CC)OO)OO,"InChI=1S/C7H14O4/c1-3-6(10-8)5-7(4-2)11-9/h3,6-9H,1,4-5H2,2H3/t6-,7+/m1/s1","InChI=1S/C7H14O4/c1-3-6(10-8)5-7(4-2)11-9/h3,6-9H,1,4-5H2,2H3",0,1
3466,"C7H121-3,5OOH-AA1","C7H121-3,5OOH",C=C[C@H](C[C@@H](CC)OO)OO,C=C[C@H](C[C@@H](CC)OO)OO,"InChI=1S/C7H14O4/c1-3-6(10-8)5-7(4-2)11-9/h3,6-9H,1,4-5H2,2H3/t6-,7-/m1/s1","InChI=1S/C7H14O4/c1-3-6(10-8)5-7(4-2)11-9/h3,6-9H,1,4-5H2,2H3",0,1
3467,"C7H121-3,6OOH-AA0","C7H121-3,6OOH",C=C[C@@H](CC[C@H](C)OO)OO,C=C[C@@H](CC[C@H](C)OO)OO,"InChI=1S/C7H14O4/c1-3-7(11-9)5-4-6(2)10-8/h3,6-9H,1,4-5H2,2H3/t6-,7-/m0/s1","InChI=1S/C7H14O4/c1-3-7(11-9)5-4-6(2)10-8/h3,6-9H,1,4-5H2,2H3",0,1
3468,"C7H121-3,6OOH-AB0","C7H121-3,6OOH",C=C[C@H](CC[C@H](C)OO)OO,C=C[C@H](CC[C@H](C)OO)OO,"InChI=1S/C7H14O4/c1-3-7(11-9)5-4-6(2)10-8/h3,6-9H,1,4-5H2,2H3/t6-,7+/m0/s1","InChI=1S/C7H14O4/c1-3-7(11-9)5-4-6(2)10-8/h3,6-9H,1,4-5H2,2H3",0,1
3469,"C7H121-3,6OOH-AB1","C7H121-3,6OOH",C=C[C@@H](CC[C@@H](C)OO)OO,C=C[C@@H](CC[C@@H](C)OO)OO,"InChI=1S/C7H14O4/c1-3-7(11-9)5-4-6(2)10-8/h3,6-9H,1,4-5H2,2H3/t6-,7+/m1/s1","InChI=1S/C7H14O4/c1-3-7(11-9)5-4-6(2)10-8/h3,6-9H,1,4-5H2,2H3",0,1
3470,"C7H121-3,6OOH-AA1","C7H121-3,6OOH",C=C[C@H](CC[C@@H](C)OO)OO,C=C[C@H](CC[C@@H](C)OO)OO,"InChI=1S/C7H14O4/c1-3-7(11-9)5-4-6(2)10-8/h3,6-9H,1,4-5H2,2H3/t6-,7-/m1/s1","InChI=1S/C7H14O4/c1-3-7(11-9)5-4-6(2)10-8/h3,6-9H,1,4-5H2,2H3",0,1
3471,C7H121-4-Z,C7H121-4,C=CC/C=C\CC,C=CC/C=C\CC,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3,6-7H,1,4-5H2,2H3/b7-6-","InChI=1S/C7H12/c1-3-5-7-6-4-2/h3,6-7H,1,4-5H2,2H3",0,1
3472,C7H121-4-E,C7H121-4,C=CC/C=C/CC,C=CC/C=C/CC,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3,6-7H,1,4-5H2,2H3/b7-6+","InChI=1S/C7H12/c1-3-5-7-6-4-2/h3,6-7H,1,4-5H2,2H3",0,1
3473,C7H121-5-Z,C7H121-5,C=CCC/C=C\C,C=CCC/C=C\C,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3-4,6H,1,5,7H2,2H3/b6-4-","InChI=1S/C7H12/c1-3-5-7-6-4-2/h3-4,6H,1,5,7H2,2H3",0,1
3474,C7H121-5-E,C7H121-5,C=CCC/C=C/C,C=CCC/C=C/C,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3-4,6H,1,5,7H2,2H3/b6-4+","InChI=1S/C7H12/c1-3-5-7-6-4-2/h3-4,6H,1,5,7H2,2H3",0,1
3475,C7H121-6,C7H121-6,C=CCCCC=C,C=CCCCC=C,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3-4H,1-2,5-7H2","InChI=1S/C7H12/c1-3-5-7-6-4-2/h3-4H,1-2,5-7H2",0,1
3476,C7H121KET34-A0,C7H121KET34,CCC[C@@H](C(C=C)=O)OO,C=CC([C@H](CCC)OO)=O,"InChI=1S/C7H12O3/c1-3-5-7(10-9)6(8)4-2/h4,7,9H,2-3,5H2,1H3/t7-/m0/s1","InChI=1S/C7H12O3/c1-3-5-7(10-9)6(8)4-2/h4,7,9H,2-3,5H2,1H3",0,1
3477,C7H121KET34-A1,C7H121KET34,CCC[C@H](C(C=C)=O)OO,C=CC([C@@H](CCC)OO)=O,"InChI=1S/C7H12O3/c1-3-5-7(10-9)6(8)4-2/h4,7,9H,2-3,5H2,1H3/t7-/m1/s1","InChI=1S/C7H12O3/c1-3-5-7(10-9)6(8)4-2/h4,7,9H,2-3,5H2,1H3",0,1
3478,C7H121KET34O-A0,C7H121KET34O,CCC[C@@H](C(C=C)=O)[O],C=CC([C@H](CCC)[O])=O,"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h4,7H,2-3,5H2,1H3/t7-/m0/s1","InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h4,7H,2-3,5H2,1H3",0,2
3479,C7H121KET34O-A1,C7H121KET34O,CCC[C@H](C(C=C)=O)[O],C=CC([C@@H](CCC)[O])=O,"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h4,7H,2-3,5H2,1H3/t7-/m1/s1","InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h4,7H,2-3,5H2,1H3",0,2
3480,C7H121KET35-A0,C7H121KET35,C=CC(C[C@H](CC)OO)=O,C=CC(C[C@H](CC)OO)=O,"InChI=1S/C7H12O3/c1-3-6(8)5-7(4-2)10-9/h3,7,9H,1,4-5H2,2H3/t7-/m0/s1","InChI=1S/C7H12O3/c1-3-6(8)5-7(4-2)10-9/h3,7,9H,1,4-5H2,2H3",0,1
3481,C7H121KET35-A1,C7H121KET35,C=CC(C[C@@H](CC)OO)=O,C=CC(C[C@@H](CC)OO)=O,"InChI=1S/C7H12O3/c1-3-6(8)5-7(4-2)10-9/h3,7,9H,1,4-5H2,2H3/t7-/m1/s1","InChI=1S/C7H12O3/c1-3-6(8)5-7(4-2)10-9/h3,7,9H,1,4-5H2,2H3",0,1
3482,C7H121KET35O-A0,C7H121KET35O,C=CC(C[C@H](CC)[O])=O,C=CC(C[C@H](CC)[O])=O,"InChI=1S/C7H11O2/c1-3-6(8)5-7(9)4-2/h3,7H,1,4-5H2,2H3/t7-/m0/s1","InChI=1S/C7H11O2/c1-3-6(8)5-7(9)4-2/h3,7H,1,4-5H2,2H3",0,2
3483,C7H121KET35O-A1,C7H121KET35O,C=CC(C[C@@H](CC)[O])=O,C=CC(C[C@@H](CC)[O])=O,"InChI=1S/C7H11O2/c1-3-6(8)5-7(9)4-2/h3,7H,1,4-5H2,2H3/t7-/m1/s1","InChI=1S/C7H11O2/c1-3-6(8)5-7(9)4-2/h3,7H,1,4-5H2,2H3",0,2
3484,C7H121KET36-A0,C7H121KET36,C=CC(CC[C@H](C)OO)=O,C=CC(CC[C@H](C)OO)=O,"InChI=1S/C7H12O3/c1-3-7(8)5-4-6(2)10-9/h3,6,9H,1,4-5H2,2H3/t6-/m0/s1","InChI=1S/C7H12O3/c1-3-7(8)5-4-6(2)10-9/h3,6,9H,1,4-5H2,2H3",0,1
3485,C7H121KET36-A1,C7H121KET36,C=CC(CC[C@@H](C)OO)=O,C=CC(CC[C@@H](C)OO)=O,"InChI=1S/C7H12O3/c1-3-7(8)5-4-6(2)10-9/h3,6,9H,1,4-5H2,2H3/t6-/m1/s1","InChI=1S/C7H12O3/c1-3-7(8)5-4-6(2)10-9/h3,6,9H,1,4-5H2,2H3",0,1
3486,C7H121KET36O-A0,C7H121KET36O,C=CC(CC[C@H](C)[O])=O,C=CC(CC[C@H](C)[O])=O,"InChI=1S/C7H11O2/c1-3-7(9)5-4-6(2)8/h3,6H,1,4-5H2,2H3/t6-/m0/s1","InChI=1S/C7H11O2/c1-3-7(9)5-4-6(2)8/h3,6H,1,4-5H2,2H3",0,2
3487,C7H121KET36O-A1,C7H121KET36O,C=CC(CC[C@@H](C)[O])=O,C=CC(CC[C@@H](C)[O])=O,"InChI=1S/C7H11O2/c1-3-7(9)5-4-6(2)8/h3,6H,1,4-5H2,2H3/t6-/m1/s1","InChI=1S/C7H11O2/c1-3-7(9)5-4-6(2)8/h3,6H,1,4-5H2,2H3",0,2
3488,C7H121KET43-A0,C7H121KET43,CCCC([C@H](C=C)OO)=O,C=C[C@@H](C(CCC)=O)OO,"InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h4,7,9H,2-3,5H2,1H3/t7-/m0/s1","InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h4,7,9H,2-3,5H2,1H3",0,1
3489,C7H121KET43-A1,C7H121KET43,CCCC([C@@H](C=C)OO)=O,C=C[C@H](C(CCC)=O)OO,"InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h4,7,9H,2-3,5H2,1H3/t7-/m1/s1","InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h4,7,9H,2-3,5H2,1H3",0,1
3490,C7H121KET43O-A0,C7H121KET43O,CCCC([C@H](C=C)[O])=O,C=C[C@@H](C(CCC)=O)[O],"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h4,6H,2-3,5H2,1H3/t6-/m0/s1","InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h4,6H,2-3,5H2,1H3",0,2
3491,C7H121KET43O-A1,C7H121KET43O,CCCC([C@@H](C=C)[O])=O,C=C[C@H](C(CCC)=O)[O],"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h4,6H,2-3,5H2,1H3/t6-/m1/s1","InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h4,6H,2-3,5H2,1H3",0,2
3492,C7H121KET45-A0,C7H121KET45,C=CCC([C@H](CC)OO)=O,C=CCC([C@H](CC)OO)=O,"InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h3,7,9H,1,4-5H2,2H3/t7-/m0/s1","InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h3,7,9H,1,4-5H2,2H3",0,1
3493,C7H121KET45-A1,C7H121KET45,C=CCC([C@@H](CC)OO)=O,C=CCC([C@@H](CC)OO)=O,"InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h3,7,9H,1,4-5H2,2H3/t7-/m1/s1","InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h3,7,9H,1,4-5H2,2H3",0,1
3494,C7H121KET45O-A0,C7H121KET45O,C=CCC([C@H](CC)[O])=O,C=CCC([C@H](CC)[O])=O,"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h3,6H,1,4-5H2,2H3/t6-/m0/s1","InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h3,6H,1,4-5H2,2H3",0,2
3495,C7H121KET45O-A1,C7H121KET45O,C=CCC([C@@H](CC)[O])=O,C=CCC([C@@H](CC)[O])=O,"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h3,6H,1,4-5H2,2H3/t6-/m1/s1","InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h3,6H,1,4-5H2,2H3",0,2
