,stereo-name,orig-name,ext-stereo-smiles,stereo-smiles,chi,orig-inchi,charge,mult
235,IC6D1-1A,IC6D1-1A,CCCC(=C)[CH2],[CH2]C(=C)CCC,"InChI=1S/C6H11/c1-4-5-6(2)3/h2-5H2,1H3","InChI=1S/C6H11/c1-4-5-6(2)3/h2-5H2,1H3",0,2
236,IC6D1-3-Z,IC6D1-3,[CH2]/C(C)=C/CC,[CH2]/C(C)=C/CC,"AMChI=1/C6H11/c1-6(3)4-5-2/h4H,1,5H2,2-3H3/b6-4-","InChI=1S/C6H11/c1-4-5-6(2)3/h5H,2,4H2,1,3H3",0,2
237,IC6D1-3-E,IC6D1-3,[CH2]/C(C)=C\CC,[CH2]/C(C)=C\CC,"AMChI=1/C6H11/c1-6(3)4-5-2/h4H,1,5H2,2-3H3/b6-4+","InChI=1S/C6H11/c1-4-5-6(2)3/h5H,2,4H2,1,3H3",0,2
238,IC6D1-4,IC6D1-4,C[CH]CC(=C)C,C=C(C)C[CH]C,"InChI=1S/C6H11/c1-4-5-6(2)3/h4H,2,5H2,1,3H3","InChI=1S/C6H11/c1-4-5-6(2)3/h4H,2,5H2,1,3H3",0,2
239,IC6D1-5,IC6D1-5,[CH2]CCC(=C)C,[CH2]CCC(=C)C,"InChI=1S/C6H11/c1-4-5-6(2)3/h1-2,4-5H2,3H3","InChI=1S/C6H11/c1-4-5-6(2)3/h1-2,4-5H2,3H3",0,2
240,IC6D2-5,IC6D2-5,[CH2]CC=C(C)C,[CH2]CC=C(C)C,"InChI=1S/C6H11/c1-4-5-6(2)3/h5H,1,4H2,2-3H3","InChI=1S/C6H11/c1-4-5-6(2)3/h5H,1,4H2,2-3H3",0,2
241,IC6D3-1-ZA0,IC6D3-1,C/C=C\[C@@H]([CH2])C,[CH2][C@@H](C)/C=C\C,"InChI=1S/C6H11/c1-4-5-6(2)3/h4-6H,2H2,1,3H3/b5-4-/t6-/m0/s1","InChI=1S/C6H11/c1-4-5-6(2)3/h4-6H,2H2,1,3H3",0,2
242,IC6D3-1-EA0,IC6D3-1,C/C=C/[C@@H]([CH2])C,[CH2][C@@H](C)/C=C/C,"InChI=1S/C6H11/c1-4-5-6(2)3/h4-6H,2H2,1,3H3/b5-4+/t6-/m0/s1","InChI=1S/C6H11/c1-4-5-6(2)3/h4-6H,2H2,1,3H3",0,2
243,IC6D3-1-ZA1,IC6D3-1,C/C=C\[C@H]([CH2])C,[CH2][C@H](C)/C=C\C,"InChI=1S/C6H11/c1-4-5-6(2)3/h4-6H,2H2,1,3H3/b5-4-/t6-/m1/s1","InChI=1S/C6H11/c1-4-5-6(2)3/h4-6H,2H2,1,3H3",0,2
244,IC6D3-1-EA1,IC6D3-1,C/C=C/[C@H]([CH2])C,[CH2][C@H](C)/C=C/C,"InChI=1S/C6H11/c1-4-5-6(2)3/h4-6H,2H2,1,3H3/b5-4+/t6-/m1/s1","InChI=1S/C6H11/c1-4-5-6(2)3/h4-6H,2H2,1,3H3",0,2
245,IC6D3-2-Z,IC6D3-2,C/C=C\[C](C)C,C/C=C\[C](C)C,"AMChI=1/C6H11/c1-4-5-6(2)3/h4-5H,1-3H3/b5-4-","InChI=1S/C6H11/c1-4-5-6(2)3/h4-5H,1-3H3",0,2
246,IC6D3-2-E,IC6D3-2,C/C=C/[C](C)C,C/C=C/[C](C)C,"AMChI=1/C6H11/c1-4-5-6(2)3/h4-5H,1-3H3/b5-4+","InChI=1S/C6H11/c1-4-5-6(2)3/h4-5H,1-3H3",0,2
247,IC6D4-1-A0,IC6D4-1,C=CC[C@@H]([CH2])C,C=CC[C@@H]([CH2])C,"InChI=1S/C6H11/c1-4-5-6(2)3/h4,6H,1-2,5H2,3H3/t6-/m0/s1","InChI=1S/C6H11/c1-4-5-6(2)3/h4,6H,1-2,5H2,3H3",0,2
248,IC6D4-1-A1,IC6D4-1,C=CC[C@H]([CH2])C,C=CC[C@H]([CH2])C,"InChI=1S/C6H11/c1-4-5-6(2)3/h4,6H,1-2,5H2,3H3/t6-/m1/s1","InChI=1S/C6H11/c1-4-5-6(2)3/h4,6H,1-2,5H2,3H3",0,2
249,IC6D4-2,IC6D4-2,C=CC[C](C)C,C=CC[C](C)C,"InChI=1S/C6H11/c1-4-5-6(2)3/h4H,1,5H2,2-3H3","InChI=1S/C6H11/c1-4-5-6(2)3/h4H,1,5H2,2-3H3",0,2
250,IC6D4-3-Z,IC6D4-3,[CH2]/C=C\C(C)C,[CH2]/C=C\C(C)C,"AMChI=1/C6H11/c1-4-5-6(2)3/h4-6H,1H2,2-3H3/b5-4-","InChI=1S/C6H11/c1-4-5-6(2)3/h4-6H,1H2,2-3H3",0,2
251,IC6D4-3-E,IC6D4-3,[CH2]/C=C/C(C)C,[CH2]/C=C/C(C)C,"AMChI=1/C6H11/c1-4-5-6(2)3/h4-6H,1H2,2-3H3/b5-4+","InChI=1S/C6H11/c1-4-5-6(2)3/h4-6H,1H2,2-3H3",0,2
252,NEC6D3-1,NEC6D3-1,C=CC([CH2])(C)C,C=CC([CH2])(C)C,"InChI=1S/C6H11/c1-5-6(2,3)4/h5H,1-2H2,3-4H3","InChI=1S/C6H11/c1-5-6(2,3)4/h5H,1-2H2,3-4H3",0,2
253,XC6D1-1A,XC6D1-1A,[CH2]C(=C)C(C)C,[CH2]C(=C)C(C)C,"InChI=1S/C6H11/c1-5(2)6(3)4/h6H,1-2H2,3-4H3","InChI=1S/C6H11/c1-5(2)6(3)4/h6H,1-2H2,3-4H3",0,2
254,XC6D1-3,XC6D1-3,[CH2]C(C)=C(C)C,[CH2]C(C)=C(C)C,"InChI=1S/C6H11/c1-5(2)6(3)4/h1H2,2-4H3","InChI=1S/C6H11/c1-5(2)6(3)4/h1H2,2-4H3",0,2
255,XC6D1-4-A0,XC6D1-4,[CH2][C@@H](C)C(=C)C,C=C(C)[C@@H]([CH2])C,"InChI=1S/C6H11/c1-5(2)6(3)4/h5H,1,3H2,2,4H3/t5-/m0/s1","InChI=1S/C6H11/c1-5(2)6(3)4/h5H,1,3H2,2,4H3",0,2
256,XC6D1-4-A1,XC6D1-4,[CH2][C@H](C)C(=C)C,C=C(C)[C@H]([CH2])C,"InChI=1S/C6H11/c1-5(2)6(3)4/h5H,1,3H2,2,4H3/t5-/m1/s1","InChI=1S/C6H11/c1-5(2)6(3)4/h5H,1,3H2,2,4H3",0,2
257,C6H12-1,C6H12-1,C=CCCCC,C=CCCCC,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",0,1
258,C6H12-2-Z,C6H12-2,C/C=C\CCC,C/C=C\CCC,"InChI=1S/C6H12/c1-3-5-6-4-2/h3,5H,4,6H2,1-2H3/b5-3-","InChI=1S/C6H12/c1-3-5-6-4-2/h3,5H,4,6H2,1-2H3",0,1
259,C6H12-2-E,C6H12-2,C/C=C/CCC,C/C=C/CCC,"InChI=1S/C6H12/c1-3-5-6-4-2/h3,5H,4,6H2,1-2H3/b5-3+","InChI=1S/C6H12/c1-3-5-6-4-2/h3,5H,4,6H2,1-2H3",0,1
260,C6H12-3-Z,C6H12-3,CC/C=C\CC,CC/C=C\CC,"InChI=1S/C6H12/c1-3-5-6-4-2/h5-6H,3-4H2,1-2H3/b6-5-","InChI=1S/C6H12/c1-3-5-6-4-2/h5-6H,3-4H2,1-2H3",0,1
261,C6H12-3-E,C6H12-3,CC/C=C/CC,CC/C=C/CC,"InChI=1S/C6H12/c1-3-5-6-4-2/h5-6H,3-4H2,1-2H3/b6-5+","InChI=1S/C6H12/c1-3-5-6-4-2/h5-6H,3-4H2,1-2H3",0,1
262,I3C6D1-A0,I3C6D1,C=C[C@H](C)CC,C=C[C@H](C)CC,"InChI=1S/C6H12/c1-4-6(3)5-2/h4,6H,1,5H2,2-3H3/t6-/m0/s1","InChI=1S/C6H12/c1-4-6(3)5-2/h4,6H,1,5H2,2-3H3",0,1
263,I3C6D1-A1,I3C6D1,C=C[C@@H](C)CC,C=C[C@@H](C)CC,"InChI=1S/C6H12/c1-4-6(3)5-2/h4,6H,1,5H2,2-3H3/t6-/m1/s1","InChI=1S/C6H12/c1-4-6(3)5-2/h4,6H,1,5H2,2-3H3",0,1
264,I3C6D2-Z,I3C6D2,C/C=C(C)\CC,C/C=C(C)\CC,"InChI=1S/C6H12/c1-4-6(3)5-2/h4H,5H2,1-3H3/b6-4-","InChI=1S/C6H12/c1-4-6(3)5-2/h4H,5H2,1-3H3",0,1
265,I3C6D2-E,I3C6D2,C/C=C(C)/CC,C/C=C(C)/CC,"InChI=1S/C6H12/c1-4-6(3)5-2/h4H,5H2,1-3H3/b6-4+","InChI=1S/C6H12/c1-4-6(3)5-2/h4H,5H2,1-3H3",0,1
266,I3C6D3,I3C6D3,CCC(=C)CC,C=C(CC)CC,"InChI=1S/C6H12/c1-4-6(3)5-2/h3-5H2,1-2H3","InChI=1S/C6H12/c1-4-6(3)5-2/h3-5H2,1-2H3",0,1
267,IC6D1,IC6D1,CCCC(=C)C,C=C(C)CCC,"InChI=1S/C6H12/c1-4-5-6(2)3/h2,4-5H2,1,3H3","InChI=1S/C6H12/c1-4-5-6(2)3/h2,4-5H2,1,3H3",0,1
268,IC6D2,IC6D2,CCC=C(C)C,CCC=C(C)C,"InChI=1S/C6H12/c1-4-5-6(2)3/h5H,4H2,1-3H3","InChI=1S/C6H12/c1-4-5-6(2)3/h5H,4H2,1-3H3",0,1
269,IC6D3-Z,IC6D3,C/C=C\C(C)C,C/C=C\C(C)C,"InChI=1S/C6H12/c1-4-5-6(2)3/h4-6H,1-3H3/b5-4-","InChI=1S/C6H12/c1-4-5-6(2)3/h4-6H,1-3H3",0,1
270,IC6D3-E,IC6D3,C/C=C/C(C)C,C/C=C/C(C)C,"InChI=1S/C6H12/c1-4-5-6(2)3/h4-6H,1-3H3/b5-4+","InChI=1S/C6H12/c1-4-5-6(2)3/h4-6H,1-3H3",0,1
271,IC6D4,IC6D4,C=CCC(C)C,C=CCC(C)C,"InChI=1S/C6H12/c1-4-5-6(2)3/h4,6H,1,5H2,2-3H3","InChI=1S/C6H12/c1-4-5-6(2)3/h4,6H,1,5H2,2-3H3",0,1
272,NEC6D3,NEC6D3,C=CC(C)(C)C,C=CC(C)(C)C,"InChI=1S/C6H12/c1-5-6(2,3)4/h5H,1H2,2-4H3","InChI=1S/C6H12/c1-5-6(2,3)4/h5H,1H2,2-4H3",0,1
273,XC6D1,XC6D1,C=C(C)C(C)C,C=C(C)C(C)C,"InChI=1S/C6H12/c1-5(2)6(3)4/h6H,1H2,2-4H3","InChI=1S/C6H12/c1-5(2)6(3)4/h6H,1H2,2-4H3",0,1
274,XC6D2,XC6D2,CC(C)=C(C)C,CC(C)=C(C)C,InChI=1S/C6H12/c1-5(2)6(3)4/h1-4H3,InChI=1S/C6H12/c1-5(2)6(3)4/h1-4H3,0,1
275,C6H13-1,C6H13-1,[CH2]CCCCC,[CH2]CCCCC,"InChI=1S/C6H13/c1-3-5-6-4-2/h1,3-6H2,2H3","InChI=1S/C6H13/c1-3-5-6-4-2/h1,3-6H2,2H3",0,2
276,C6H13-2,C6H13-2,C[CH]CCCC,C[CH]CCCC,"InChI=1S/C6H13/c1-3-5-6-4-2/h3H,4-6H2,1-2H3","InChI=1S/C6H13/c1-3-5-6-4-2/h3H,4-6H2,1-2H3",0,2
277,C6H13-3,C6H13-3,CC[CH]CCC,CC[CH]CCC,"InChI=1S/C6H13/c1-3-5-6-4-2/h5H,3-4,6H2,1-2H3","InChI=1S/C6H13/c1-3-5-6-4-2/h5H,3-4,6H2,1-2H3",0,2
278,I3C6-1-A0,I3C6-1,[CH2]C[C@H](C)CC,[CH2]C[C@H](C)CC,"InChI=1S/C6H13/c1-4-6(3)5-2/h6H,1,4-5H2,2-3H3/t6-/m0/s1","InChI=1S/C6H13/c1-4-6(3)5-2/h6H,1,4-5H2,2-3H3",0,2
279,I3C6-1-A1,I3C6-1,[CH2]C[C@@H](C)CC,[CH2]C[C@@H](C)CC,"InChI=1S/C6H13/c1-4-6(3)5-2/h6H,1,4-5H2,2-3H3/t6-/m1/s1","InChI=1S/C6H13/c1-4-6(3)5-2/h6H,1,4-5H2,2-3H3",0,2
280,I3C6-2-A0,I3C6-2,C[CH][C@H](C)CC,C[CH][C@H](C)CC,"InChI=1S/C6H13/c1-4-6(3)5-2/h4,6H,5H2,1-3H3/t6-/m0/s1","InChI=1S/C6H13/c1-4-6(3)5-2/h4,6H,5H2,1-3H3",0,2
281,I3C6-2-A1,I3C6-2,C[CH][C@@H](C)CC,C[CH][C@@H](C)CC,"InChI=1S/C6H13/c1-4-6(3)5-2/h4,6H,5H2,1-3H3/t6-/m1/s1","InChI=1S/C6H13/c1-4-6(3)5-2/h4,6H,5H2,1-3H3",0,2
282,I3C6-3,I3C6-3,CC[C](C)CC,CC[C](C)CC,"InChI=1S/C6H13/c1-4-6(3)5-2/h4-5H2,1-3H3","InChI=1S/C6H13/c1-4-6(3)5-2/h4-5H2,1-3H3",0,2
283,I3C6-4,I3C6-4,CCC([CH2])CC,[CH2]C(CC)CC,"InChI=1S/C6H13/c1-4-6(3)5-2/h6H,3-5H2,1-2H3","InChI=1S/C6H13/c1-4-6(3)5-2/h6H,3-5H2,1-2H3",0,2
284,IC6-1-A0,IC6-1,CCC[C@@H]([CH2])C,[CH2][C@@H](C)CCC,"InChI=1S/C6H13/c1-4-5-6(2)3/h6H,2,4-5H2,1,3H3/t6-/m0/s1","InChI=1S/C6H13/c1-4-5-6(2)3/h6H,2,4-5H2,1,3H3",0,2
285,IC6-1-A1,IC6-1,CCC[C@H]([CH2])C,[CH2][C@H](C)CCC,"InChI=1S/C6H13/c1-4-5-6(2)3/h6H,2,4-5H2,1,3H3/t6-/m1/s1","InChI=1S/C6H13/c1-4-5-6(2)3/h6H,2,4-5H2,1,3H3",0,2
286,IC6-2,IC6-2,CCC[C](C)C,CCC[C](C)C,"InChI=1S/C6H13/c1-4-5-6(2)3/h4-5H2,1-3H3","InChI=1S/C6H13/c1-4-5-6(2)3/h4-5H2,1-3H3",0,2
287,IC6-3,IC6-3,CC[CH]C(C)C,CC[CH]C(C)C,"InChI=1S/C6H13/c1-4-5-6(2)3/h5-6H,4H2,1-3H3","InChI=1S/C6H13/c1-4-5-6(2)3/h5-6H,4H2,1-3H3",0,2
288,IC6-4,IC6-4,C[CH]CC(C)C,C[CH]CC(C)C,"InChI=1S/C6H13/c1-4-5-6(2)3/h4,6H,5H2,1-3H3","InChI=1S/C6H13/c1-4-5-6(2)3/h4,6H,5H2,1-3H3",0,2
289,IC6-5,IC6-5,[CH2]CCC(C)C,[CH2]CCC(C)C,"InChI=1S/C6H13/c1-4-5-6(2)3/h6H,1,4-5H2,2-3H3","InChI=1S/C6H13/c1-4-5-6(2)3/h6H,1,4-5H2,2-3H3",0,2
290,NEC6-1,NEC6-1,CCC([CH2])(C)C,[CH2]C(C)(C)CC,"InChI=1S/C6H13/c1-5-6(2,3)4/h2,5H2,1,3-4H3","InChI=1S/C6H13/c1-5-6(2,3)4/h2,5H2,1,3-4H3",0,2
291,NEC6-3,NEC6-3,C[CH]C(C)(C)C,C[CH]C(C)(C)C,"InChI=1S/C6H13/c1-5-6(2,3)4/h5H,1-4H3","InChI=1S/C6H13/c1-5-6(2,3)4/h5H,1-4H3",0,2
292,NEC6-4,NEC6-4,[CH2]CC(C)(C)C,[CH2]CC(C)(C)C,"InChI=1S/C6H13/c1-5-6(2,3)4/h1,5H2,2-4H3","InChI=1S/C6H13/c1-5-6(2,3)4/h1,5H2,2-4H3",0,2
293,XC6-1-A0,XC6-1,[CH2][C@@H](C)C(C)C,[CH2][C@@H](C)C(C)C,"InChI=1S/C6H13/c1-5(2)6(3)4/h5-6H,1H2,2-4H3/t5-/m0/s1","InChI=1S/C6H13/c1-5(2)6(3)4/h5-6H,1H2,2-4H3",0,2
294,XC6-1-A1,XC6-1,[CH2][C@H](C)C(C)C,[CH2][C@H](C)C(C)C,"InChI=1S/C6H13/c1-5(2)6(3)4/h5-6H,1H2,2-4H3/t5-/m1/s1","InChI=1S/C6H13/c1-5(2)6(3)4/h5-6H,1H2,2-4H3",0,2
295,XC6-2,XC6-2,CC(C)[C](C)C,C[C](C)C(C)C,"InChI=1S/C6H13/c1-5(2)6(3)4/h5H,1-4H3","InChI=1S/C6H13/c1-5(2)6(3)4/h5H,1-4H3",0,2
296,I3C6,I3C6,CCC(C)CC,CCC(C)CC,"InChI=1S/C6H14/c1-4-6(3)5-2/h6H,4-5H2,1-3H3","InChI=1S/C6H14/c1-4-6(3)5-2/h6H,4-5H2,1-3H3",0,1
297,IC6,IC6,CCCC(C)C,CCCC(C)C,"InChI=1S/C6H14/c1-4-5-6(2)3/h6H,4-5H2,1-3H3","InChI=1S/C6H14/c1-4-5-6(2)3/h6H,4-5H2,1-3H3",0,1
298,NC6H14,NC6H14,CCCCCC,CCCCCC,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",0,1
299,NEC6,NEC6,CCC(C)(C)C,CCC(C)(C)C,"InChI=1S/C6H14/c1-5-6(2,3)4/h5H2,1-4H3","InChI=1S/C6H14/c1-5-6(2,3)4/h5H2,1-4H3",0,1
300,XC6,XC6,CC(C)C(C)C,CC(C)C(C)C,"InChI=1S/C6H14/c1-5(2)6(3)4/h5-6H,1-4H3","InChI=1S/C6H14/c1-5(2)6(3)4/h5-6H,1-4H3",0,1
301,C7H5,C7H5,C#CC1[CH]C=CC=1,C#CC1[CH]C=CC=1,"InChI=1S/C7H5/c1-2-7-5-3-4-6-7/h1,3-6H","InChI=1S/C7H5/c1-2-7-5-3-4-6-7/h1,3-6H",0,2
302,C7H6,C7H6,C=C=C1C=CC=C1,C=C=C1C=CC=C1,"InChI=1S/C7H6/c1-2-7-5-3-4-6-7/h3-6H,1H2","InChI=1S/C7H6/c1-2-7-5-3-4-6-7/h3-6H,1H2",0,1
303,C6H4CH3,C6H4CH3,CC1C=[C]C=CC=1,CC1C=CC=[C]C=1,"InChI=1S/C7H7/c1-7-5-3-2-4-6-7/h2-3,5-6H,1H3","InChI=1S/C7H7/c1-7-5-3-2-4-6-7/h2-3,5-6H,1H3",0,2
304,C6H5CH2,C6H5CH2,[CH2]C1C=CC=CC=1,[CH2]C1C=CC=CC=1,"InChI=1S/C7H7/c1-7-5-3-2-4-6-7/h2-6H,1H2","InChI=1S/C7H7/c1-7-5-3-2-4-6-7/h2-6H,1H2",0,2
305,C6H5CH3,C6H5CH3,CC1C=CC=CC=1,CC1C=CC=CC=1,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0,1
306,H15DE2M-T,H15DE2M-T,C=[C]CCC(=C)C,C=[C]CCC(=C)C,"InChI=1S/C7H11/c1-4-5-6-7(2)3/h1-2,5-6H2,3H3","InChI=1S/C7H11/c1-4-5-6-7(2)3/h1-2,5-6H2,3H3",0,2
307,C7H131-3-Z,C7H131-3,[CH2]/C=C\CCCC,[CH2]/C=C\CCCC,"AMChI=1/C7H13/c1-3-4-6-7-5-2/h3-4H,1,5-7H2,2H3/b4-3-","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,5H,1,4,6-7H2,2H3",0,2
308,C7H131-3-E,C7H131-3,[CH2]/C=C/CCCC,[CH2]/C=C/CCCC,"AMChI=1/C7H13/c1-3-4-6-7-5-2/h3-4H,1,5-7H2,2H3/b4-3+","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,5H,1,4,6-7H2,2H3",0,2
309,C7H131-4,C7H131-4,C=CC[CH]CCC,C=CC[CH]CCC,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,7H,1,4-6H2,2H3","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,7H,1,4-6H2,2H3",0,2
310,C7H131-5,C7H131-5,C=CCC[CH]CC,C=CCC[CH]CC,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,6H,1,4-5,7H2,2H3","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,6H,1,4-5,7H2,2H3",0,2
311,C7H131-6,C7H131-6,C=CCCC[CH]C,C=CCCC[CH]C,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h3-4H,1,5-7H2,2H3","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3-4H,1,5-7H2,2H3",0,2
312,C7H131-7,C7H131-7,C=CCCCC[CH2],C=CCCCC[CH2],"InChI=1S/C7H13/c1-3-5-7-6-4-2/h3H,1-2,4-7H2","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3H,1-2,4-7H2",0,2
313,C7H132-4-ZZ,C7H132-4,C/[CH]/C=\C\CCC,C[CH]/C=C\CCC,"AMChI=1/C7H13/c1-3-4-5-7-6-2/h3-5H,6-7H2,1-2H3/b4-3-,5-4-","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,5,7H,4,6H2,1-2H3",0,2
314,C7H132-4-ZE,C7H132-4,C/[CH]/C=\C/CCC,C[CH]/C=C/CCC,"AMChI=1/C7H13/c1-3-4-5-7-6-2/h3-5H,6-7H2,1-2H3/b4-3-,5-4+","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,5,7H,4,6H2,1-2H3",0,2
315,C7H132-4-EZ,C7H132-4,C/[CH]/C=/C\CCC,C[CH]/C=C\CCC,"AMChI=1/C7H13/c1-3-4-5-7-6-2/h3-5H,6-7H2,1-2H3/b4-3+,5-4-","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,5,7H,4,6H2,1-2H3",0,2
316,C7H132-4-EE,C7H132-4,C/[CH]/C=/C/CCC,C[CH]/C=C/CCC,"AMChI=1/C7H13/c1-3-4-5-7-6-2/h3-5H,6-7H2,1-2H3/b4-3+,5-4+","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,5,7H,4,6H2,1-2H3",0,2
317,C7H132-5-Z,C7H132-5,C/C=C\C[CH]CC,C/C=C\C[CH]CC,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,5-6H,4,7H2,1-2H3/b5-3-","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,5-6H,4,7H2,1-2H3",0,2
318,C7H132-5-E,C7H132-5,C/C=C/C[CH]CC,C/C=C/C[CH]CC,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,5-6H,4,7H2,1-2H3/b5-3+","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,5-6H,4,7H2,1-2H3",0,2
319,C7H132-6-Z,C7H132-6,C/C=C\CC[CH]C,C/C=C\CC[CH]C,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h3-5H,6-7H2,1-2H3/b5-3-","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3-5H,6-7H2,1-2H3",0,2
320,C7H132-6-E,C7H132-6,C/C=C/CC[CH]C,C/C=C/CC[CH]C,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h3-5H,6-7H2,1-2H3/b5-3+","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3-5H,6-7H2,1-2H3",0,2
321,C7H132-7-Z,C7H132-7,[CH2]CCC/C=C\C,[CH2]CCC/C=C\C,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h4,6H,1,3,5,7H2,2H3/b6-4-","InChI=1S/C7H13/c1-3-5-7-6-4-2/h4,6H,1,3,5,7H2,2H3",0,2
322,C7H132-7-E,C7H132-7,[CH2]CCC/C=C/C,[CH2]CCC/C=C/C,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h4,6H,1,3,5,7H2,2H3/b6-4+","InChI=1S/C7H13/c1-3-5-7-6-4-2/h4,6H,1,3,5,7H2,2H3",0,2
323,C7H133-1-Z,C7H133-1,[CH2]C/C=C\CCC,[CH2]C/C=C\CCC,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h5,7H,1,3-4,6H2,2H3/b7-5-","InChI=1S/C7H13/c1-3-5-7-6-4-2/h5,7H,1,3-4,6H2,2H3",0,2
324,C7H133-1-E,C7H133-1,[CH2]C/C=C/CCC,[CH2]C/C=C/CCC,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h5,7H,1,3-4,6H2,2H3/b7-5+","InChI=1S/C7H13/c1-3-5-7-6-4-2/h5,7H,1,3-4,6H2,2H3",0,2
325,C7H133-5-ZZ,C7H133-5,CC/[CH]/C=\C\CC,CC[CH]/C=C\CC,"AMChI=1/C7H13/c1-6-4-3-5-7-2/h3-5H,6-7H2,1-2H3/b4-3-,5-3-","InChI=1S/C7H13/c1-3-5-7-6-4-2/h5-7H,3-4H2,1-2H3",0,2
326,C7H133-5-ZE,C7H133-5,CC/[CH]/C=\C/CC,CC[CH]/C=C/CC,"AMChI=1/C7H13/c1-6-4-3-5-7-2/h3-5H,6-7H2,1-2H3/b4-3-,5-3+","InChI=1S/C7H13/c1-3-5-7-6-4-2/h5-7H,3-4H2,1-2H3",0,2
327,C7H133-5-EE,C7H133-5,CC/[CH]/C=/C/CC,CC[CH]/C=C/CC,"AMChI=1/C7H13/c1-6-4-3-5-7-2/h3-5H,6-7H2,1-2H3/b4-3+,5-3+","InChI=1S/C7H13/c1-3-5-7-6-4-2/h5-7H,3-4H2,1-2H3",0,2
328,C7H133-6-Z,C7H133-6,C[CH]C/C=C\CC,C[CH]C/C=C\CC,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,6-7H,4-5H2,1-2H3/b7-6-","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,6-7H,4-5H2,1-2H3",0,2
329,C7H133-6-E,C7H133-6,C[CH]C/C=C/CC,C[CH]C/C=C/CC,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,6-7H,4-5H2,1-2H3/b7-6+","InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,6-7H,4-5H2,1-2H3",0,2
330,C7H133-7-Z,C7H133-7,[CH2]CC/C=C\CC,[CH2]CC/C=C\CC,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h6-7H,1,3-5H2,2H3/b7-6-","InChI=1S/C7H13/c1-3-5-7-6-4-2/h6-7H,1,3-5H2,2H3",0,2
331,C7H133-7-E,C7H133-7,[CH2]CC/C=C/CC,[CH2]CC/C=C/CC,"InChI=1S/C7H13/c1-3-5-7-6-4-2/h6-7H,1,3-5H2,2H3/b7-6+","InChI=1S/C7H13/c1-3-5-7-6-4-2/h6-7H,1,3-5H2,2H3",0,2
332,C7H14-1,C7H14-1,C=CCCCCC,C=CCCCCC,"InChI=1S/C7H14/c1-3-5-7-6-4-2/h3H,1,4-7H2,2H3","InChI=1S/C7H14/c1-3-5-7-6-4-2/h3H,1,4-7H2,2H3",0,1
333,C7H14-2-Z,C7H14-2,C/C=C\CCCC,C/C=C\CCCC,"InChI=1S/C7H14/c1-3-5-7-6-4-2/h3,5H,4,6-7H2,1-2H3/b5-3-","InChI=1S/C7H14/c1-3-5-7-6-4-2/h3,5H,4,6-7H2,1-2H3",0,1
334,C7H14-2-E,C7H14-2,C/C=C/CCCC,C/C=C/CCCC,"InChI=1S/C7H14/c1-3-5-7-6-4-2/h3,5H,4,6-7H2,1-2H3/b5-3+","InChI=1S/C7H14/c1-3-5-7-6-4-2/h3,5H,4,6-7H2,1-2H3",0,1
335,C7H14-3-Z,C7H14-3,CC/C=C\CCC,CC/C=C\CCC,"InChI=1S/C7H14/c1-3-5-7-6-4-2/h5,7H,3-4,6H2,1-2H3/b7-5-","InChI=1S/C7H14/c1-3-5-7-6-4-2/h5,7H,3-4,6H2,1-2H3",0,1
