,name,smiles,inchi
2352,"C5H9OH1-4,3",C=C[CH]CC(O),"InChI=1S/C5H9O/c1-2-3-4-5-6/h2-3,6H,1,4-5H2"
2353,"C5H9OH1-4,3O",C=CC([O])CC(O),"InChI=1S/C5H9O2/c1-2-5(7)3-4-6/h2,5-6H,1,3-4H2"
2354,"C5H9OH2-1,3",C=C(O)[CH]CC,"InChI=1S/C5H9O/c1-3-4-5(2)6/h4,6H,2-3H2,1H3"
2355,"C5H9OH2-1,3O",C=C(O)C([O])CC,"InChI=1S/C5H9O2/c1-3-5(7)4(2)6/h5-6H,2-3H2,1H3"
2356,C6D2Y1,CCCC=CC(=O),"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3"
2357,C6D2Y1-1R,CCCC=C[C](=O),"InChI=1S/C6H9O/c1-2-3-4-5-6-7/h4-5H,2-3H2,1H3"
2358,"C6H101-3,4OOH",C=CC(OO)C(OO)CC,"InChI=1S/C6H12O4/c1-3-5(9-7)6(4-2)10-8/h3,5-8H,1,4H2,2H3"
2359,"C6H101-3,5OOH",C=CC(OO)CC(OO)C,"InChI=1S/C6H12O4/c1-3-6(10-8)4-5(2)9-7/h3,5-8H,1,4H2,2H3"
2360,"C6H101-3,6OOH",C=CC(OO)CCC(OO),"InChI=1S/C6H12O4/c1-2-6(10-8)4-3-5-9-7/h2,6-8H,1,3-5H2"
2361,C6H101O2-4,C=C(O1)CC1CC,"InChI=1S/C6H10O/c1-3-6-4-5(2)7-6/h6H,2-4H2,1H3"
2362,C6H101O-3-4OOH,C=CC([O])C(OO)CC,"InChI=1S/C6H11O3/c1-3-5(7)6(4-2)9-8/h3,5-6,8H,1,4H2,2H3"
2363,C6H101O-3-5OOH,C=CC([O])CC(OO)C,"InChI=1S/C6H11O3/c1-3-6(7)4-5(2)9-8/h3,5-6,8H,1,4H2,2H3"
2364,C6H101O-3-6OOH,C=CC([O])CCC(OO),"InChI=1S/C6H11O3/c1-2-6(7)4-3-5-9-8/h2,6,8H,1,3-5H2"
2365,C6H101O4-5,C=CCC1C(O1)C,"InChI=1S/C6H10O/c1-3-4-6-5(2)7-6/h3,5-6H,1,4H2,2H3"
2366,C6H101O4-6,C=CCC1CC(O1),"InChI=1S/C6H10O/c1-2-3-6-4-5-7-6/h2,6H,1,3-5H2"
2367,C6H101O5-6,C=CCCC1C(O1),"InChI=1S/C6H10O/c1-2-3-4-6-5-7-6/h2,6H,1,3-5H2"
2368,C6H101OOH3-1,[CH]=CC(OO)CCC,"InChI=1S/C6H11O2/c1-3-5-6(4-2)8-7/h2,4,6-7H,3,5H2,1H3"
2369,C6H101OOH4-1,[CH]=CCC(OO)CC,"InChI=1S/C6H11O2/c1-3-5-6(4-2)8-7/h1,3,6-7H,4-5H2,2H3"
2370,C6H101OOH4-2,C=[C]CC(OO)CC,"InChI=1S/C6H11O2/c1-3-5-6(4-2)8-7/h6-7H,1,4-5H2,2H3"
2371,C6H101OOH5-2,C=[C]CCC(OO)C,"InChI=1S/C6H11O2/c1-3-4-5-6(2)8-7/h6-7H,1,4-5H2,2H3"
2372,C6H102OH2Q1,C(OO)C(O)=CCCC,"InChI=1S/C6H12O3/c1-2-3-4-6(7)5-9-8/h4,7-8H,2-3,5H2,1H3"
2373,C6H103OH1Q2,C(O)C(OO)C=CCC,"InChI=1S/C6H12O3/c1-2-3-4-6(5-7)9-8/h3-4,6-8H,2,5H2,1H3"
2374,C6H103OH2Q1,C(OO)C(O)C=CCC,"InChI=1S/C6H12O3/c1-2-3-4-6(7)5-9-8/h3-4,6-8H,2,5H2,1H3"
2375,C6H104OH1Q2,C(O)C(OO)CC=CC,"InChI=1S/C6H12O3/c1-2-3-4-6(5-7)9-8/h2-3,6-8H,4-5H2,1H3"
2376,C6H104OH2Q1,C(OO)C(O)CC=CC,"InChI=1S/C6H12O3/c1-2-3-4-6(7)5-9-8/h2-3,6-8H,4-5H2,1H3"
2377,C6H105OH1Q2,C(O)C(OO)CCC=C,"InChI=1S/C6H12O3/c1-2-3-4-6(5-7)9-8/h2,6-8H,1,3-5H2"
2378,C6H10OH1KET2-3,C(O)C(=O)C(OO)CCC,"InChI=1S/C6H12O4/c1-2-3-6(10-9)5(8)4-7/h6-7,9H,2-4H2,1H3"
2379,C6H10OH1KET2-4,C(O)C(=O)CC(OO)CC,"InChI=1S/C6H12O4/c1-2-6(10-9)3-5(8)4-7/h6-7,9H,2-4H2,1H3"
2380,C6H10OH1KET2-5,C(O)C(=O)CCC(OO)C,"InChI=1S/C6H12O4/c1-5(10-9)2-3-6(8)4-7/h5,7,9H,2-4H2,1H3"
2381,C6H10OH2KET1-3,C(=O)C(O)C(OO)CCC,"InChI=1S/C6H12O4/c1-2-3-6(10-9)5(8)4-7/h4-6,8-9H,2-3H2,1H3"
2382,C6H10OH2KET1-4,C(=O)C(O)CC(OO)CC,"InChI=1S/C6H12O4/c1-2-6(10-9)3-5(8)4-7/h4-6,8-9H,2-3H2,1H3"
2383,C6H111-1,[CH]=CCCCC,"InChI=1S/C6H11/c1-3-5-6-4-2/h1,3H,4-6H2,2H3"
2384,C6H111-2,C=[C]CCCC,"InChI=1S/C6H11/c1-3-5-6-4-2/h1,4-6H2,2H3"
2385,C6H11-1D4O,C=CCC([O])CC,"InChI=1S/C6H11O/c1-3-5-6(7)4-2/h3,6H,1,4-5H2,2H3"
2386,C6H11-1D6O,C=CCCCC([O]),"InChI=1S/C6H11O/c1-2-3-4-5-6-7/h2H,1,3-6H2"
2387,C6H111O2-1,C(O[O])=CCCCC,"InChI=1S/C6H11O2/c1-2-3-4-5-6-8-7/h5-6H,2-4H2,1H3"
2388,C6H111O2-2,C=C(O[O])CCCC,"InChI=1S/C6H11O2/c1-3-4-5-6(2)8-7/h2-5H2,1H3"
2389,C6H11-2D1O,C([O])C=CCCC,"InChI=1S/C6H11O/c1-2-3-4-5-6-7/h4-5H,2-3,6H2,1H3"
2390,C6H11-2D5O,CC=CCC([O])C,"InChI=1S/C6H11O/c1-3-4-5-6(2)7/h3-4,6H,5H2,1-2H3"
2391,C6H11-2D6O,CC=CCCC([O]),"InChI=1S/C6H11O/c1-2-3-4-5-6-7/h2-3H,4-6H2,1H3"
2392,C6H11-3D1O,CCC=CCC([O]),"InChI=1S/C6H11O/c1-2-3-4-5-6-7/h3-4H,2,5-6H2,1H3"
2393,C6H11-3D2O,CCC=CC([O])C,"InChI=1S/C6H11O/c1-3-4-5-6(2)7/h4-6H,3H2,1-2H3"
2394,C6H11OH1-1,C(O)=CCCCC,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h5-7H,2-4H2,1H3"
2395,C6H11OH1-2,C(O)C=CCCC,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h4-5,7H,2-3,6H2,1H3"
2396,C6H11OH1O1-2,C(O1)(O)C1CCCC,"InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8-5/h5-7H,2-4H2,1H3"
2397,C6H11OH1O2-3,C(O)C1C(O1)CCC,"InChI=1S/C6H12O2/c1-2-3-5-6(4-7)8-5/h5-7H,2-4H2,1H3"
2398,C6H11OH1O2-4,C(O)C1CC(O1)CC,"InChI=1S/C6H12O2/c1-2-5-3-6(4-7)8-5/h5-7H,2-4H2,1H3"
2399,C6H11OH1O2-5,C(O)C1CCC(O1)C,"InChI=1S/C6H12O2/c1-5-2-3-6(4-7)8-5/h5-7H,2-4H2,1H3"
2400,C6H11OH1O2-6,C(O)C1CCCC(O1),"InChI=1S/C6H12O2/c7-5-6-3-1-2-4-8-6/h6-7H,1-5H2"
2401,C6H11OH1Q2-1,[CH](O)C(OO)CCCC,"InChI=1S/C6H13O3/c1-2-3-4-6(5-7)9-8/h5-8H,2-4H2,1H3"
2402,C6H11OH1Q2-3,C(O)C(OO)[CH]CCC,"InChI=1S/C6H13O3/c1-2-3-4-6(5-7)9-8/h4,6-8H,2-3,5H2,1H3"
2403,C6H11OH1Q2-3O2,C(O)C(OO)C(O[O])CCC,"InChI=1S/C6H13O5/c1-2-3-5(10-8)6(4-7)11-9/h5-7,9H,2-4H2,1H3"
2404,C6H11OH1Q2-4,C(O)C(OO)C[CH]CC,"InChI=1S/C6H13O3/c1-2-3-4-6(5-7)9-8/h3,6-8H,2,4-5H2,1H3"
2405,C6H11OH1Q2-4O2,C(O)C(OO)CC(O[O])CC,"InChI=1S/C6H13O5/c1-2-5(10-8)3-6(4-7)11-9/h5-7,9H,2-4H2,1H3"
2406,C6H11OH1Q2-5,C(O)C(OO)CC[CH]C,"InChI=1S/C6H13O3/c1-2-3-4-6(5-7)9-8/h2,6-8H,3-5H2,1H3"
2407,C6H11OH1Q2-5O2,C(O)C(OO)CCC(O[O])C,"InChI=1S/C6H13O5/c1-5(10-8)2-3-6(4-7)11-9/h5-7,9H,2-4H2,1H3"
2408,C6H11OH1Q2-6,C(O)C(OO)CCC[CH2],"InChI=1S/C6H13O3/c1-2-3-4-6(5-7)9-8/h6-8H,1-5H2"
2409,C6H11OH2-1,C=C(O)CCCC,"InChI=1S/C6H12O/c1-3-4-5-6(2)7/h7H,2-5H2,1H3"
2410,C6H11OH2-2,CC(O)=CCCC,"InChI=1S/C6H12O/c1-3-4-5-6(2)7/h5,7H,3-4H2,1-2H3"
2411,C6H11OH2-3,CC(O)C=CCC,"InChI=1S/C6H12O/c1-3-4-5-6(2)7/h4-7H,3H2,1-2H3"
2412,C6H11OH2O1-2,C(O1)C1(O)CCCC,"InChI=1S/C6H12O2/c1-2-3-4-6(7)5-8-6/h7H,2-5H2,1H3"
2413,C6H11OH2O1-3,C(O1)C(O)C1CCC,"InChI=1S/C6H12O2/c1-2-3-6-5(7)4-8-6/h5-7H,2-4H2,1H3"
2414,C6H11OH2O1-4,C(O1)C(O)CC1CC,"InChI=1S/C6H12O2/c1-2-6-3-5(7)4-8-6/h5-7H,2-4H2,1H3"
2415,C6H11OH2Q1-2,C(OO)[C](O)CCCC,"InChI=1S/C6H13O3/c1-2-3-4-6(7)5-9-8/h7-8H,2-5H2,1H3"
2416,C6H11OH2Q1-3,C(OO)C(O)[CH]CCC,"InChI=1S/C6H13O3/c1-2-3-4-6(7)5-9-8/h4,6-8H,2-3,5H2,1H3"
2417,C6H11OH2Q1-3O2,C(OO)C(O)C(O[O])CCC,"InChI=1S/C6H13O5/c1-2-3-6(11-9)5(7)4-10-8/h5-8H,2-4H2,1H3"
2418,C6H11OH2Q1-4,C(OO)C(O)C[CH]CC,"InChI=1S/C6H13O3/c1-2-3-4-6(7)5-9-8/h3,6-8H,2,4-5H2,1H3"
2419,C6H11OH2Q1-4O2,C(OO)C(O)CC(O[O])CC,"InChI=1S/C6H13O5/c1-2-6(11-9)3-5(7)4-10-8/h5-8H,2-4H2,1H3"
2420,C6H11OH2Q3-1,[CH2]C(O)C(OO)CCC,"InChI=1S/C6H13O3/c1-3-4-6(9-8)5(2)7/h5-8H,2-4H2,1H3"
2421,C6H11OH2Q3-2,C[C](O)C(OO)CCC,"InChI=1S/C6H13O3/c1-3-4-6(9-8)5(2)7/h6-8H,3-4H2,1-2H3"
2422,C6H11OH2Q3-2O2,CC(O[O])(O)C(OO)CCC,"InChI=1S/C6H13O5/c1-3-4-5(10-8)6(2,7)11-9/h5,7-8H,3-4H2,1-2H3"
2423,C6H11OH2Q3-4,CC(O)C(OO)[CH]CC,"InChI=1S/C6H13O3/c1-3-4-6(9-8)5(2)7/h4-8H,3H2,1-2H3"
2424,C6H11OH2Q3-5,CC(O)C(OO)C[CH]C,"InChI=1S/C6H13O3/c1-3-4-6(9-8)5(2)7/h3,5-8H,4H2,1-2H3"
2425,C6H11OH2Q3-6,CC(O)C(OO)CC[CH2],"InChI=1S/C6H13O3/c1-3-4-6(9-8)5(2)7/h5-8H,1,3-4H2,2H3"
2426,C6H11OH3-1,C=CC(O)CCC,"InChI=1S/C6H12O/c1-3-5-6(7)4-2/h4,6-7H,2-3,5H2,1H3"
2427,C6H11OH3-2,CC=C(O)CCC,"InChI=1S/C6H12O/c1-3-5-6(7)4-2/h4,7H,3,5H2,1-2H3"
2428,C6H11OH3-3,CCC(O)=CCC,"InChI=1S/C6H12O/c1-3-5-6(7)4-2/h5,7H,3-4H2,1-2H3"
2429,C6H11OH3Q2-1,[CH2]C(OO)C(O)CCC,"InChI=1S/C6H13O3/c1-3-4-6(7)5(2)9-8/h5-8H,2-4H2,1H3"
2430,C6H11OH3Q2-3,CC(OO)[C](O)CCC,"InChI=1S/C6H13O3/c1-3-4-6(7)5(2)9-8/h5,7-8H,3-4H2,1-2H3"
2431,C6H11OH3Q2-3O2,CC(OO)C(O[O])(O)CCC,"InChI=1S/C6H13O5/c1-3-4-6(7,11-9)5(2)10-8/h5,7-8H,3-4H2,1-2H3"
2432,C6H11OH3Q2-4,CC(OO)C(O)[CH]CC,"InChI=1S/C6H13O3/c1-3-4-6(7)5(2)9-8/h4-8H,3H2,1-2H3"
2433,C6H11OH3Q2-5,CC(OO)C(O)C[CH]C,"InChI=1S/C6H13O3/c1-3-4-6(7)5(2)9-8/h3,5-8H,4H2,1-2H3"
2434,C6H11OH4-2,CC=CC(O)CC,"InChI=1S/C6H12O/c1-3-5-6(7)4-2/h3,5-7H,4H2,1-2H3"
2435,C6H9D13-5OOH,C=CC=CC(OO)C,"InChI=1S/C6H10O2/c1-3-4-5-6(2)8-7/h3-7H,1H2,2H3"
2436,C6H9D13-6OOH,C=CC=CCC(OO),"InChI=1S/C6H10O2/c1-2-3-4-5-6-8-7/h2-4,7H,1,5-6H2"
2437,C6H9D14-3OOH,C=CC(OO)C=CC,"InChI=1S/C6H10O2/c1-3-5-6(4-2)8-7/h3-7H,2H2,1H3"
2438,C6H9D14-6OOH,C=CCC=CC(OO),"InChI=1S/C6H10O2/c1-2-3-4-5-6-8-7/h2,4-5,7H,1,3,6H2"
2439,C7H11D13-5OOH,C=CC=CC(OO)CC,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3,5-8H,1,4H2,2H3"
2440,C7H11D13-6OOH,C=CC=CCC(OO)C,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3-5,7-8H,1,6H2,2H3"
2441,C7H11D13-7OOH,C=CC=CCCC(OO),"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2-4,8H,1,5-7H2"
2442,C7H11D14-3OOH,C=CC(OO)C=CCC,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h4-8H,2-3H2,1H3"
2443,C7H11D14-6OOH,C=CCC=CC(OO)C,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3,5-8H,1,4H2,2H3"
2444,C7H11D14-7OOH,C=CCC=CCC(OO),"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2,4-5,8H,1,3,6-7H2"
2445,C7H11D15-3OOH,C=CC(OO)CC=CC,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-5,7-8H,2,6H2,1H3"
2446,C7H11D15-4OOH,C=CCC(OO)C=CC,"InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,6-8H,1,5H2,2H3"
2447,C7H11D15-7OOH,C=CCCC=CC(OO),"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2,5-6,8H,1,3-4,7H2"
2448,C7H11D16-3OOH,C=CC(OO)CCC=C,"InChI=1S/C7H12O2/c1-3-5-6-7(4-2)9-8/h3-4,7-8H,1-2,5-6H2"
2449,C7H11D16-4OOH,C=CCC(OO)CC=C,"InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-4,7-8H,1-2,5-6H2"
2450,C7H121-3,C=CC=CCCC,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3,5,7H,1,4,6H2,2H3"
2451,"C7H121-3,4OOH",C=CC(OO)C(OO)CCC,"InChI=1S/C7H14O4/c1-3-5-7(11-9)6(4-2)10-8/h4,6-9H,2-3,5H2,1H3"
2452,"C7H121-3,5OOH",C=CC(OO)CC(OO)CC,"InChI=1S/C7H14O4/c1-3-6(10-8)5-7(4-2)11-9/h3,6-9H,1,4-5H2,2H3"
2453,"C7H121-3,6OOH",C=CC(OO)CCC(OO)C,"InChI=1S/C7H14O4/c1-3-7(11-9)5-4-6(2)10-8/h3,6-9H,1,4-5H2,2H3"
2454,C7H121-4,C=CCC=CCC,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3,6-7H,1,4-5H2,2H3"
2455,C7H121-5,C=CCCC=CC,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3-4,6H,1,5,7H2,2H3"
2456,C7H121-6,C=CCCCC=C,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3-4H,1-2,5-7H2"
2457,C7H121KET34,C=CC(=O)C(OO)CCC,"InChI=1S/C7H12O3/c1-3-5-7(10-9)6(8)4-2/h4,7,9H,2-3,5H2,1H3"
2458,C7H121KET34O,C=CC(=O)C([O])CCC,"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h4,7H,2-3,5H2,1H3"
2459,C7H121KET35,C=CC(=O)CC(OO)CC,"InChI=1S/C7H12O3/c1-3-6(8)5-7(4-2)10-9/h3,7,9H,1,4-5H2,2H3"
2460,C7H121KET35O,C=CC(=O)CC([O])CC,"InChI=1S/C7H11O2/c1-3-6(8)5-7(9)4-2/h3,7H,1,4-5H2,2H3"
2461,C7H121KET36,C=CC(=O)CCC(OO)C,"InChI=1S/C7H12O3/c1-3-7(8)5-4-6(2)10-9/h3,6,9H,1,4-5H2,2H3"
2462,C7H121KET36O,C=CC(=O)CCC([O])C,"InChI=1S/C7H11O2/c1-3-7(9)5-4-6(2)8/h3,6H,1,4-5H2,2H3"
2463,C7H121KET43,C=CC(OO)C(=O)CCC,"InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h4,7,9H,2-3,5H2,1H3"
2464,C7H121KET43O,C=CC([O])C(=O)CCC,"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h4,6H,2-3,5H2,1H3"
2465,C7H121KET45,C=CCC(=O)C(OO)CC,"InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h3,7,9H,1,4-5H2,2H3"
2466,C7H121KET45O,C=CCC(=O)C([O])CC,"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h3,6H,1,4-5H2,2H3"
2467,C7H121KET46,C=CCC(=O)CC(OO)C,"InChI=1S/C7H12O3/c1-3-4-7(8)5-6(2)10-9/h3,6,9H,1,4-5H2,2H3"
2468,C7H121KET46O,C=CCC(=O)CC([O])C,"InChI=1S/C7H11O2/c1-3-4-7(9)5-6(2)8/h3,6H,1,4-5H2,2H3"
2469,C7H121KET47,C=CCC(=O)CCC(OO),"InChI=1S/C7H12O3/c1-2-4-7(8)5-3-6-10-9/h2,9H,1,3-6H2"
2470,C7H121KET47O,C=CCC(=O)CCC([O]),"InChI=1S/C7H11O2/c1-2-4-7(9)5-3-6-8/h2H,1,3-6H2"
2471,C7H121KET53,C=CC(OO)CC(=O)CC,"InChI=1S/C7H12O3/c1-3-6(8)5-7(4-2)10-9/h4,7,9H,2-3,5H2,1H3"
2472,C7H121KET53O,C=CC([O])CC(=O)CC,"InChI=1S/C7H11O2/c1-3-6(8)5-7(9)4-2/h3,6H,1,4-5H2,2H3"
2473,C7H121KET54,C=CCC(OO)C(=O)CC,"InChI=1S/C7H12O3/c1-3-5-7(10-9)6(8)4-2/h3,7,9H,1,4-5H2,2H3"
2474,C7H121KET54O,C=CCC([O])C(=O)CC,"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h3,7H,1,4-5H2,2H3"
2475,C7H121KET56,C=CCCC(=O)C(OO)C,"InChI=1S/C7H12O3/c1-3-4-5-7(8)6(2)10-9/h3,6,9H,1,4-5H2,2H3"
2476,C7H121KET56O,C=CCCC(=O)C([O])C,"InChI=1S/C7H11O2/c1-3-4-5-7(9)6(2)8/h3,6H,1,4-5H2,2H3"
2477,C7H121KET57,C=CCCC(=O)CC(OO),"InChI=1S/C7H12O3/c1-2-3-4-7(8)5-6-10-9/h2,9H,1,3-6H2"
2478,C7H121KET57O,C=CCCC(=O)CC([O]),"InChI=1S/C7H11O2/c1-2-3-4-7(9)5-6-8/h2H,1,3-6H2"
2479,C7H121KET63,C=CC(OO)CCC(=O)C,"InChI=1S/C7H12O3/c1-3-7(10-9)5-4-6(2)8/h3,7,9H,1,4-5H2,2H3"
2480,C7H121KET63O,C=CC([O])CCC(=O)C,"InChI=1S/C7H11O2/c1-3-7(9)5-4-6(2)8/h3,7H,1,4-5H2,2H3"
2481,C7H121KET64,C=CCC(OO)CC(=O)C,"InChI=1S/C7H12O3/c1-3-4-7(10-9)5-6(2)8/h3,7,9H,1,4-5H2,2H3"
2482,C7H121KET64O,C=CCC([O])CC(=O)C,"InChI=1S/C7H11O2/c1-3-4-7(9)5-6(2)8/h3,7H,1,4-5H2,2H3"
2483,C7H121KET65,C=CCCC(OO)C(=O)C,"InChI=1S/C7H12O3/c1-3-4-5-7(10-9)6(2)8/h3,7,9H,1,4-5H2,2H3"
2484,C7H121KET65O,C=CCCC([O])C(=O)C,"InChI=1S/C7H11O2/c1-3-4-5-7(9)6(2)8/h3,7H,1,4-5H2,2H3"
2485,C7H121KET67,C=CCCCC(=O)C(OO),"InChI=1S/C7H12O3/c1-2-3-4-5-7(8)6-10-9/h2,9H,1,3-6H2"
2486,C7H121KET67O,C=CCCCC(=O)C([O]),"InChI=1S/C7H11O2/c1-2-3-4-5-7(9)6-8/h2H,1,3-6H2"
2487,C7H121KET74,C=CCC(OO)CCC(=O),"InChI=1S/C7H12O3/c1-2-4-7(10-9)5-3-6-8/h2,6-7,9H,1,3-5H2"
2488,C7H121KET74O,C=CCC([O])CCC(=O),"InChI=1S/C7H11O2/c1-2-4-7(9)5-3-6-8/h2,6-7H,1,3-5H2"
2489,C7H121KET75,C=CCCC(OO)CC(=O),"InChI=1S/C7H12O3/c1-2-3-4-7(10-9)5-6-8/h2,6-7,9H,1,3-5H2"
2490,C7H121KET75O,C=CCCC([O])CC(=O),"InChI=1S/C7H11O2/c1-2-3-4-7(9)5-6-8/h2,6-7H,1,3-5H2"
2491,C7H121KET76,C=CCCCC(OO)C(=O),"InChI=1S/C7H12O3/c1-2-3-4-5-7(6-8)10-9/h2,6-7,9H,1,3-5H2"
2492,C7H121KET76O,C=CCCCC([O])C(=O),"InChI=1S/C7H11O2/c1-2-3-4-5-7(9)6-8/h2,6-7H,1,3-5H2"
2493,C7H121O2-4,C=C(O1)CC1CCC,"InChI=1S/C7H12O/c1-3-4-7-5-6(2)8-7/h7H,2-5H2,1H3"
2494,C7H121O3-4,C=CC(O1)C1CCC,"InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h4,6-7H,2-3,5H2,1H3"
2495,C7H121O-3-4OOH,C=CC([O])C(OO)CCC,"InChI=1S/C7H13O3/c1-3-5-7(10-9)6(8)4-2/h4,6-7,9H,2-3,5H2,1H3"
2496,C7H121O3-5,C=CC(O1)CC1CC,"InChI=1S/C7H12O/c1-3-6-5-7(4-2)8-6/h3,6-7H,1,4-5H2,2H3"
2497,C7H121O-3-5OOH,C=CC([O])CC(OO)CC,"InChI=1S/C7H13O3/c1-3-6(8)5-7(4-2)10-9/h3,6-7,9H,1,4-5H2,2H3"
2498,C7H121O3-6,C=CC(O1)CCC1C,"InChI=1S/C7H12O/c1-3-7-5-4-6(2)8-7/h3,6-7H,1,4-5H2,2H3"
2499,C7H121O-3-6OOH,C=CC([O])CCC(OO)C,"InChI=1S/C7H13O3/c1-3-7(8)5-4-6(2)10-9/h3,6-7,9H,1,4-5H2,2H3"
2500,C7H121O4-5,C=CCC(O1)C1CC,"InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h3,6-7H,1,4-5H2,2H3"
2501,C7H121O4-6,C=CCC(O1)CC1C,"InChI=1S/C7H12O/c1-3-4-7-5-6(2)8-7/h3,6-7H,1,4-5H2,2H3"
2502,C7H121O4-7,C=CCC(O1)CCC1,"InChI=1S/C7H12O/c1-2-4-7-5-3-6-8-7/h2,7H,1,3-6H2"
2503,C7H121O5-6,C=CCCC(O1)C1C,"InChI=1S/C7H12O/c1-3-4-5-7-6(2)8-7/h3,6-7H,1,4-5H2,2H3"
2504,C7H121O5-7,C=CCCC(O1)CC1,"InChI=1S/C7H12O/c1-2-3-4-7-5-6-8-7/h2,7H,1,3-6H2"
2505,C7H121O6-7,C=CCCCC1C(O1),"InChI=1S/C7H12O/c1-2-3-4-5-7-6-8-7/h2,7H,1,3-6H2"
2506,C7H121OOH3-1,[CH]=CC(OO)CCCC,"InChI=1S/C7H13O2/c1-3-5-6-7(4-2)9-8/h2,4,7-8H,3,5-6H2,1H3"
2507,C7H121OOH3-4,C=CC(OO)[CH]CCC,"InChI=1S/C7H13O2/c1-3-5-6-7(4-2)9-8/h4,6-8H,2-3,5H2,1H3"
2508,C7H121OOH3-4O2,C=CC(OO)C(O[O])CCC,"InChI=1S/C7H13O4/c1-3-5-7(11-9)6(4-2)10-8/h4,6-8H,2-3,5H2,1H3"
2509,C7H121OOH3-5,C=CC(OO)C[CH]CC,"InChI=1S/C7H13O2/c1-3-5-6-7(4-2)9-8/h4-5,7-8H,2-3,6H2,1H3"
2510,C7H121OOH3-5O2,C=CC(OO)CC(O[O])CC,"InChI=1S/C7H13O4/c1-3-6(10-8)5-7(4-2)11-9/h3,6-8H,1,4-5H2,2H3"
2511,C7H121OOH3-6,C=CC(OO)CC[CH]C,"InChI=1S/C7H13O2/c1-3-5-6-7(4-2)9-8/h3-4,7-8H,2,5-6H2,1H3"
2512,C7H121OOH3-6O2,C=CC(OO)CCC(O[O])C,"InChI=1S/C7H13O4/c1-3-7(11-9)5-4-6(2)10-8/h3,6-7,9H,1,4-5H2,2H3"
2513,C7H121OOH4-1,[CH]=CCC(OO)CCC,"InChI=1S/C7H13O2/c1-3-5-7(9-8)6-4-2/h1,3,7-8H,4-6H2,2H3"
2514,C7H121OOH4-2,C=[C]CC(OO)CCC,"InChI=1S/C7H13O2/c1-3-5-7(9-8)6-4-2/h7-8H,1,4-6H2,2H3"
2515,C7H121OOH4-3,C=C[CH]C(OO)CCC,"InChI=1S/C7H13O2/c1-3-5-7(9-8)6-4-2/h3,5,7-8H,1,4,6H2,2H3"
2516,C7H121OOH4-3O2,C=CC(O[O])C(OO)CCC,"InChI=1S/C7H13O4/c1-3-5-7(11-9)6(4-2)10-8/h4,6-7,9H,2-3,5H2,1H3"
2517,C7H121OOH4-5,C=CCC(OO)[CH]CC,"InChI=1S/C7H13O2/c1-3-5-7(9-8)6-4-2/h3,6-8H,1,4-5H2,2H3"
2518,C7H121OOH4-5O2,C=CCC(OO)C(O[O])CC,"InChI=1S/C7H13O4/c1-3-5-7(11-9)6(4-2)10-8/h3,6-7,9H,1,4-5H2,2H3"
2519,C7H121OOH4-6,C=CCC(OO)C[CH]C,"InChI=1S/C7H13O2/c1-3-5-7(9-8)6-4-2/h3-4,7-8H,1,5-6H2,2H3"
2520,C7H121OOH4-6O2,C=CCC(OO)CC(O[O])C,"InChI=1S/C7H13O4/c1-3-4-7(11-9)5-6(2)10-8/h3,6-7,9H,1,4-5H2,2H3"
2521,C7H121OOH4-7,C=CCC(OO)CC[CH2],"InChI=1S/C7H13O2/c1-3-5-7(9-8)6-4-2/h3,7-8H,1-2,4-6H2"
2522,C7H121OOH4-7O2,C=CCC(OO)CCC(O[O]),"InChI=1S/C7H13O4/c1-2-4-7(11-9)5-3-6-10-8/h2,7,9H,1,3-6H2"
